WBGeneID	embryo_GFPplus_rep1	embryo_GFPplus_rep2	embryo_GFPplus_rep3	L1_GFPplus_rep1	L1_GFPplus_rep3	L3_GFPplus_rep1	L3_GFPplus_rep2	L3_GFPplus_rep3
WBGene00000815	10.089692572285086	10.384029351344111	10.36830544970798	10.354710649748153	10.235225281397003	9.771332069774807	9.997470340952079	10.020676082640842
WBGene00044736	6.6351227075825285	6.2506046657867715	6.237913998775433	6.280300141530458	6.3550526563541485	6.37324354289628	7.506245258664573	7.797593753678145
WBGene00195063	8.275498723639505	9.271081418662428	9.189607652569183	9.081591521845773	9.128646339846219	8.956589009066327	9.211310666819994	8.985245702452254
WBGene00021394	10.628284462025329	10.313479204595092	10.534400621055747	10.538043089933497	10.30957505836799	10.220236294644486	9.941440279818332	9.935071484480003
WBGene00021401	9.646313253397405	9.500140277379055	9.98763241379625	9.633100730801479	9.5284370356396	9.163902361491207	9.500762894438571	9.429041395091511
WBGene00019821	10.374952987391447	10.650595395119009	10.990862428706711	10.312341461938885	10.53498472380424	10.161266724376548	9.950759039653882	9.962202770571587
WBGene00019822	10.164594154752995	9.946529495338595	10.102048075222921	10.092007738200833	10.340312984554737	9.822016168630292	9.962363336981815	10.118805867365834
WBGene00019823	10.109858986896583	10.327196605894207	10.34604055255553	10.195785352085998	10.305861870007163	10.302666394313556	10.761365499732191	10.343575367124236
WBGene00019820	10.092867325997075	10.388369564955159	10.348381237792763	10.573926774894542	10.411710677787026	10.005247064129897	10.130798063110372	10.075720410894718
WBGene00019819	10.020937699357514	10.76785049480464	10.43564296997323	7.0725088420493005	7.9972633094619106	9.254187748963078	11.123967558255604	11.144743604707411
WBGene00019824	9.884121785301867	9.41468603095838	9.055611523956358	9.770428276313105	9.385841720073108	9.026609772940946	8.786420049686532	8.694531556508249
WBGene00019825	7.9736362651491115	7.2180704259532735	7.2687846714794935	8.119809240852778	8.585259883880914	7.809425536364923	8.605233087466562	9.05752449473912
WBGene00001071	2.5221297952466664	4.402099641770073	3.192123891720794	3.083983551099624	3.827921724671878	9.182193612325392	11.155559539924194	7.239731666180737
WBGene00020647	9.969241516100864	10.309018034516162	10.592888678181506	10.187524810566595	10.049224078405711	9.764111699889325	9.812137884165482	9.719229842175903
WBGene00003932	9.889565950784792	10.710448717896362	10.279898441399295	10.505407741480877	10.359116976507845	11.299493698926282	10.781886145038692	10.746300817748088
WBGene00020651	5.1832417895697205	5.532073226667491	6.399860986877831	5.972325527740235	6.947118500124904	8.429800317332312	7.833831375127543	8.213666278912866
WBGene00020650	3.854973040363065	4.30939718159544	3.655439412130655	2.8307813477963784	3.0583207161800625	4.5058939912549345	2.9722374956964646	4.577232259735068
WBGene00020649	8.650513713371245	8.287388267434306	7.97472666334535	11.625285428004	10.44998357825941	10.054459799140082	9.52256390026794	9.190973177343395
WBGene00206487	10.444358293767904	9.796869139324404	10.232937159161061	9.486526777308242	8.771783950501986	9.615612631871373	9.240762886967373	9.115089996566374
WBGene00045177	1.1114557137563317	2.774873553140029	2.3905968905114934	4.160788709918421	2.059225032644468	3.7296122311427826	5.8941529466867655	6.488181857938795
WBGene00020648	10.667537001821826	9.532825461266835	10.162805796467495	9.20695975817531	8.553488570594402	7.886780688548492	7.427797585543514	7.608496438891321
WBGene00019298	14.270461813728648	14.474551406604771	14.843980751382524	14.369720820399964	14.244351734346404	12.496664294461056	13.125629799824447	13.38711687651571
WBGene00019300	6.182240573394223	5.381519880508362	5.305421120384146	8.398247231894892	7.310413193038561	8.895472197408834	9.510874418218028	9.790435580964951
WBGene00019299	5.234325885292174	3.6758969107710153	3.8871250189305	4.005986016929876	3.775599499361859	5.777652128641575	3.7569613085496742	4.961578754509758
WBGene00001099	12.965877180283993	12.06712645060792	12.49506527966527	13.274356249323846	13.258975158767194	12.07826840927081	11.996482643849573	12.653581603650302
WBGene00017578	6.7766387182126415	6.418188728191214	6.657729488679064	10.770369894644192	10.340312766428076	8.28564891519803	8.495751105362558	8.360648426712212
WBGene00000675	3.2165794744786047	3.3162449228435684	3.194275467995774	6.667423080310754	5.687699168032349	6.833047995911637	5.538684381649771	3.8413808899050643
WBGene00017577	1.4580475070364276	1.2360115053386291	3.7041517682751186	5.259857832037096	2.7980246878805044	6.634943471106166	6.012094779600547	3.546194929810788
WBGene00017574	9.958078007992501	9.630364031490133	10.112651257080046	10.448524153585538	10.325010156505959	9.186660703658992	9.457797041943433	9.524283836874334
WBGene00017576	8.599745916088334	9.164620290929838	8.520399743874902	8.395167353561517	8.032299295955504	9.052501379009358	9.32076532770358	7.544473059501138
WBGene00022048	12.006602328431772	12.339801855372908	11.735882021079888	13.079760616736941	13.539390624549767	14.053072006657068	14.027393829482005	14.765342653253049
WBGene00004981	11.375369155405478	11.165936192430772	11.301753450054319	12.013457909677706	12.6489878712256	11.338518053904824	11.382304776521794	11.227903568614895
WBGene00020295	7.708060909294157	7.6580695174997215	7.527395134436372	7.755276840035145	7.822136041982651	6.791114578080229	7.209541046728959	7.203447374764506
WBGene00004493	14.92404770904519	14.686591859974767	14.884982100651408	15.792578628825595	15.61031447792604	15.137107775131884	15.23961217528868	15.253234233212504
WBGene00044789	10.61311649770081	11.025667789848981	11.220088641583265	11.004194904029815	10.76954725983156	10.518077843258302	10.253812548253777	10.373561251494078
WBGene00020300	8.143800803474543	8.661491181143024	8.500744304699055	6.8440459627537775	7.411330694554703	6.95019011214157	7.4440186811248585	7.160650113582201
WBGene00001338	9.469853211338533	9.479353302369692	9.304906469735235	10.143163058462346	9.615098276602861	9.499642926167434	9.244940876999706	9.267903675192578
WBGene00020298	10.66270066656431	10.8088325163253	11.034682287675112	10.295825197630908	10.250703617046835	10.221590097482428	9.973747104309263	9.853998692270991
WBGene00045249	6.586282495177625	7.402280882705412	7.822730130070132	7.146869284941471	6.920782759083012	7.2565220967977	7.580232679086437	7.212805452855474
WBGene00020297	15.305257974022284	14.824999819465052	15.092013276788197	16.126134853204984	15.001387882276472	14.401198187068207	14.143335306307558	14.369395353668297
WBGene00020296	10.237634376071302	10.383450641550843	10.896681045853413	10.541557604848903	10.45636852924632	9.9318753275766	9.819001291179928	9.943835204076832
WBGene00001666	7.062909717773868	7.052047009815844	6.553695934696722	4.729253673883603	5.536932170543055	6.166969316656644	6.768250808754213	6.9181645419135105
WBGene00002187	11.311491773346148	10.846877209806824	11.184369280878975	12.512880520027744	12.088782189993742	11.561591561797496	11.644638088238116	12.155645652964282
WBGene00020299	8.41038138990374	8.171962272052749	8.45349259601364	8.20462172444184	7.694953994786941	7.750649640219907	8.095673776224716	7.999984132062903
WBGene00001332	9.331559902052614	9.533711615520442	9.488453482711957	9.17174229691481	9.52387723227982	9.051979822091406	9.15885107164422	9.222515290968428
WBGene00000913	10.837537799646382	11.047970398090845	10.858016485485269	10.338617409064566	10.329538566363622	9.792782755354732	9.653069559261318	10.166098021378493
WBGene00022046	13.201728574387625	13.393117367615123	13.691306055618693	12.219316131666222	13.117456041222072	12.244631847553228	12.596286367385378	12.156381364589631
WBGene00022047	9.113204446526563	7.930068386653112	8.339838901629674	10.484327881298828	10.429382767747837	9.431494892680249	9.273326858232915	9.29517193547865
WBGene00002041	11.385277257420094	9.946278471696745	10.08782952743439	13.20086320103892	12.138023571625093	11.177538056607741	11.075553326367427	11.46495563495169
WBGene00022045	9.56847414770377	9.350722296564689	9.967616466738617	10.076123622030156	9.597775369578216	8.99920619633263	9.360484356159374	9.38311354111446
WBGene00022044	10.12169548382534	10.406396031377637	10.670050791951152	10.23074275776248	10.033169713721374	9.961951557307083	10.336108238392823	9.953985723081608
WBGene00019772	5.564790819761767	5.144751389030917	3.8427726200078824	8.839830889073168	9.181241239429013	8.823472140584494	8.018114413320992	9.008042914633345
WBGene00019773	3.6472767735631795	1.823911779584466	1.6636824613256456	2.6026230294314106	1.7093459455766504	2.454922899721429	2.5036408923033853	2.893494319037943
WBGene00019774	3.1112095205651134	6.007453924242393	5.220018219508498	6.2865868206151	6.6799640998798075	8.439017083285268	7.51421294603084	8.203755549465491
WBGene00021011	6.892696590259675	7.2776630839567575	7.066921040755976	9.961139417071013	8.080058084786566	8.628292612506618	7.2310240349214645	7.972973834950011
WBGene00021012	10.863605886561375	11.37115000987337	11.219425639698319	7.30611073920965	9.26763827339267	8.909970068322753	9.764444932021565	9.588719249514302
WBGene00000213	0.9900928168813743	2.820159873439253	2.5596707145065642	7.6962034501189915	8.034753800797965	5.062551998891356	4.521174050750403	5.007215277131308
WBGene00001625	1.692711832896192	2.8526204257963617	2.1605829128962104	2.3849165487446915	2.857236644728079	3.7466282517771443	3.3412213749078266	5.51656261278986
WBGene00018924	4.09489019664293	4.849922169159651	5.599192039471021	3.377610392118508	4.228311350615354	5.135636044915007	2.8270637921903616	4.773526631445846
WBGene00001165	10.460443047528031	10.204184928071571	10.39156355120083	5.970859733906319	6.882981007995042	8.229751784422946	7.583274620914992	7.069778567668902
WBGene00197815	3.7625548876151056	2.0929476977649992	3.3637367630908876	0.6196364969087519	1.6792986163600117	1.2009790507873883	0.7514217002391572	0.7980310856883125
WBGene00018925	9.950950941419537	9.560139922912516	9.762120967491882	10.64321618066459	10.594024312462427	9.865802321111188	10.156867844737922	9.990153230395979
WBGene00001579	12.103962372944574	12.139330810401955	12.103873320169386	11.113001141274463	10.745871130300975	10.857929614790075	10.717854436827071	10.908394885548425
WBGene00018926	5.669587216912657	5.2535118423490035	5.298618371305443	5.543464056644755	4.18054036970929	3.390634496298286	4.075611659214193	3.813969951177067
WBGene00015996	1.4627293114674589	1.2725006802691392	1.4522611692290184	1.3911283549485542	4.004668065437846	5.272670200890821	4.76604500208469	5.9352076273567995
WBGene00044457	6.571042582278402	5.807096675886552	4.52408486999183	9.365171700101982	8.46288570964275	8.878285756308374	8.461408492296385	9.009997746811234
WBGene00002140	5.805376843247993	5.734985978829716	3.647349586505754	5.748195672665863	5.888136894228101	7.693366864971814	7.116363647007894	6.149475641814257
WBGene00015993	2.435854921480968	3.959790125388197	3.760812848424994	8.883536879380445	8.183173597596387	7.407678907442578	6.043511979677444	6.977226380436939
WBGene00015497	5.66857614587332	4.81442958728044	5.458693791242384	4.68388047061454	6.0269269479802725	6.0442251782682215	6.60076517901729	6.309402711218013
WBGene00019665	6.743126017593333	4.842373386183199	4.1496635413966425	4.684040227882091	5.7973382015532025	8.132046786784228	7.0662076163659195	7.473435934725083
WBGene00019658	7.3076262049816005	8.160325329774363	8.198138210333632	7.554010125034173	8.26650491650402	8.103274294609852	8.670518786441217	8.169138308902506
WBGene00004427	15.65322468138887	15.10038045699205	15.317525789029862	16.4621499819293	16.216305034525696	15.801026536354511	15.831115829500186	15.994436855445626
WBGene00019664	10.968550546282946	11.066061031865566	11.285262408247899	11.37339911607497	11.180661290829722	11.50879539207805	11.814413460369732	12.500415237501706
WBGene00019663	6.007955056205178	7.913122405560394	6.830943905980087	7.319902874803928	7.736180769887231	10.006382828630876	9.301658655212636	9.748115389994654
WBGene00044723	7.141805838368224	7.329079465167927	7.981053064905032	6.838565585470688	5.977247412124424	4.658349056071953	4.633267901772212	4.472190833574527
WBGene00019659	5.971604468660265	2.114142293032936	4.924321614988119	7.6021016264860055	6.393884411714016	4.606881875763996	4.668887949542942	4.556551164838934
WBGene00019660	9.127339383886683	8.146844602058382	8.686833950899004	11.078779240695765	9.672898056582392	9.542592784747814	8.69198316447656	9.61274754570959
WBGene00044458	3.1137435978796058	2.8560642580961018	2.4052882640153093	7.996497744827044	5.377483935986762	3.2423602501415294	2.5958659328158986	1.9951082203355819
WBGene00019661	8.642297384209037	8.768994407309751	9.066891188173694	8.485503841031267	7.465057728224474	6.765989854244648	5.704966084159093	4.851734447032746
WBGene00018256	10.799294507610115	10.511444619325143	10.401127085897025	7.708902079541504	7.043509151650602	9.396838083696933	9.46093111774938	8.077215736911185
WBGene00021950	8.855428910991467	8.845744462830266	8.479443130646166	9.033307022259617	8.184929053366321	9.782443721529143	9.079914322961566	7.6183440820217
WBGene00044460	5.3872748710465475	4.7225277905622915	4.649941655695166	2.7667974657073184	1.7836328528332215	3.2035968594232527	1.8407966115242873	1.9076213243357805
WBGene00044459	8.72239576361423	8.79028748867523	8.953446222268106	6.2212746519876	5.5276806281397155	6.377006580497193	5.4304321857963425	4.732838260373303
WBGene00219763	1.1051319221922062	1.8275742201278649	2.2539752763297356	1.0868817766721208	2.251992323676949	2.0960400748200523	1.7854175774177108	1.242394900616703
WBGene00021948	7.09158111598565	7.169422497434034	6.046684547348277	7.54166232162941	8.072627260108797	10.305968637931722	9.45510145567062	10.592196531372968
WBGene00001788	4.492393694264441	5.563268226122304	7.236015926992981	6.805587383229879	5.849894073512587	7.234990585118052	5.790123075120222	5.93745112396468
WBGene00000677	6.517976700754412	6.368563167355508	6.254619681195203	10.729822976324359	10.74189269233126	12.842763997319155	12.810553001649332	12.34678867412287
WBGene00018928	7.841856533957969	7.558634798398446	7.667858429333577	7.265872140913681	7.661859958620286	8.334767813327408	9.66113174735193	8.528852446932852
WBGene00018932	9.73609386092324	9.9496241776241785	9.814654029798373	10.23812488019527	10.090108100083249	9.595444923944276	9.92185096045821	10.037374727459714
WBGene00018931	11.739888921090436	11.03879544300985	11.180948319525903	10.171885285019357	8.815828386600284	6.942468827474741	7.362895327827844	7.206647736156367
WBGene00004824	10.049240476881055	9.777315483280624	9.969929646620406	10.046683210292741	10.042470097903992	9.467958838612587	9.45679159000182	9.356391822498145
WBGene00018930	6.452212282383733	5.826203017619388	5.604304097736002	5.824786783771782	4.6755926042925955	4.080809326426101	3.9182074958318056	3.4531795259030362
WBGene00018935	9.26104017677734	9.56535044336324	9.596368016929185	9.744392646273303	9.557475569871267	9.437980494739394	9.926341262162529	9.723232946311388
WBGene00018934	10.97925031461733	10.886077638247896	11.247053502412168	11.050434104664813	10.705819174083787	10.410669092454041	10.975866229149455	10.882647139043332
WBGene00001154	9.215184853928173	9.197402962480778	8.995045192094606	10.197295033042247	10.328902469600534	10.213728468800252	10.834311828995933	10.480184709746899
WBGene00021935	10.015471276672168	10.03701664118995	10.246943953050224	10.146810940318586	10.161505988474635	9.703717444313765	9.891460692359768	9.797123339939839
WBGene00185088	7.718637818736912	7.155164246068868	7.5228594158254065	8.29888117140125	7.969032495959914	7.410301904593892	7.448651969298809	7.216832315973073
WBGene00021936	9.668275137615018	9.394750259413811	9.293160896712033	9.691512553123092	9.877553110629513	9.901739088993615	10.367573769352507	10.370658625794807
WBGene00021942	6.287103702544776	5.551104538918681	5.361471418249257	6.334558771218932	6.972102980024635	6.8172386639184905	7.0510218731493275	7.039260209100316
WBGene00044742	5.2549624049726305	5.137553615334544	5.0174321620969495	6.316634451286035	6.955499304805243	6.473981948058872	6.382648230791878	6.304124537150978
WBGene00021943	7.540029648647456	7.2512814839260935	6.810760144396573	8.829101595431428	8.678258310314114	9.665899893223038	9.560093518140874	9.762245652484864
WBGene00021941	6.285688372632675	5.398169998858683	4.340183677851604	3.6155753448084686	5.499402356056329	7.552922722703759	6.350863465098735	7.560205226628248
WBGene00021945	9.95055885862878	10.013841767838247	9.8030532644271	9.383638775318245	9.619851915895971	9.307301828923398	9.511947110388439	9.553352132573965
WBGene00044757	7.493598409703635	5.850925838493399	6.740040670975044	8.367254331386548	8.112148555619378	6.37727137755388	6.585498012889921	6.380176707831105
WBGene00021939	9.94869068758686	8.798245696131257	8.800578273164223	10.489288404275902	10.158621302354582	10.824761411928526	10.02011423637557	8.53784432782923
WBGene00021938	10.554369437957366	10.37380676694661	10.506804489496037	10.650485821360075	10.828570611924718	10.33027094731369	10.357428406795568	10.4288866719102
WBGene00007007	13.291877613678528	12.589878600626376	12.975054136706277	13.138122716211136	12.123977269402562	11.844024913324926	11.63725363483087	12.061526808049162
WBGene00045299	2.705712425671612	2.514071507476981	2.4566802814218676	2.973396054916747	2.6498807544975325	2.87866536554044	2.820209107047682	2.789231579899673
WBGene00016646	5.550250161450076	4.644667836185568	5.8871192018430545	6.159820354970604	6.873245729097304	7.469342258085775	7.4525000415241855	6.535252833980758
WBGene00045298	3.261057325572524	3.1015865981188564	2.6607587841323137	3.049228207891845	2.731970905568806	3.6893467757767517	3.2122046582300854	3.9503908622481925
WBGene00019073	1.920976937303553	3.0055294169868847	2.520035945601394	3.191055030804233	3.460336281688314	4.495817813709216	3.8135900440723396	4.1124318257034
WBGene00271786	4.769146058490688	4.766524369132399	4.233951822353217	4.035046148812696	4.184331233914839	4.779279778992785	5.847285584370571	5.551070878262175
WBGene00019070	5.802470445332488	4.947595738266223	3.6683766673077822	3.4422295999297203	5.069935714064585	4.730140687055558	4.69463635032976	4.925658377384605
WBGene00019069	5.028028713206462	5.298447252151942	2.69062553886792	5.750706519254979	6.018110207877716	7.434466011896899	5.89197963417975	6.324320633707615
WBGene00019067	5.233854926727296	5.632743352976096	2.9452271098635596	3.319473199539073	4.169575359168585	6.983483674115302	6.2201659402939535	6.66809418997979
WBGene00019068	7.326961053716591	6.384293328437709	6.112273411620127	10.709139148645074	10.927091549364414	9.215639784685923	10.191007310380655	9.973924277632944
WBGene00004047	12.894465327802557	12.526459833352218	12.43592286270891	11.76549500646257	11.446353308164827	11.410058442506282	11.247160064481406	11.284761808337574
WBGene00043705	5.972578162539025	5.714087785770859	5.209790112830044	6.415692406205249	5.992353423696657	5.535028351420188	6.474244440957127	6.916965453515507
WBGene00002278	10.322770169637389	10.040934320602696	9.874042862207807	9.703310385568853	9.56852442566776	9.224628042589352	9.562138871363857	9.674987371810944
WBGene00021923	8.879839650012892	8.864018960048869	8.96113259830069	8.5164645064501	8.802641186626493	8.486015780773286	8.173573634483226	8.042190989767683
WBGene00021925	8.044995967600144	8.179227063664124	8.527427863683846	9.072107718383972	8.718701821825576	8.708618073886598	8.56126571026571	8.445668774047645
WBGene00021926	9.21300328444823	9.156378716120663	9.267818968658302	10.459206816768518	10.275485888422555	10.137754199649894	10.358616705165053	10.498729976657975
WBGene00021922	10.516828954839204	10.479556824806622	10.532752082660425	11.012459401725659	11.077985558400705	10.326148324465475	10.588944711569301	10.476281489144023
WBGene00021921	12.210668243859253	11.192020199298497	11.334409947757228	10.905375177234193	10.632885810215472	11.015418118289986	10.926368429972793	11.018197839704756
WBGene00021927	9.116028857556145	8.251033638847794	8.339258097787534	10.292886462764715	10.037217464462515	9.797424654119771	9.684789200597484	9.973950848884042
WBGene00021928	5.937277342730005	6.687686592276375	7.254308925046343	8.788801656202264	9.580957216602151	8.092769721001297	7.763134672797049	6.64179517806222
WBGene00005903	1.6161369489850157	2.610957160498814	1.9015310885970993	1.6027471832606042	2.3472355300181795	3.419670527769882	1.6892940409943327	2.2680843590910658
WBGene00219399	6.092086456508074	5.503044310125526	4.913800738576116	4.3041439809204745	6.310370001048387	3.7793753113673825	4.667248542881893	4.898899464480893
WBGene00021929	11.000001743472234	11.2374526808029	11.33759176047097	10.395113862754636	10.197736810561599	10.170126544803903	10.42416363474523	10.384831299667606
WBGene00021930	11.789307196575887	11.413940223260337	11.756081374965834	11.752427918762221	11.73241530490483	11.56817376768177	11.924804388351246	11.77012150911016
WBGene00021920	10.103856257911444	10.575213698278219	10.757765847346404	10.1399567155868	10.366856932754752	9.872926179077163	10.258802928886924	10.143755078431441
WBGene00021931	6.947406404230265	6.398308543849155	6.166056498974658	3.063940035929757	3.7513900867984034	8.691410870602136	9.229854209617073	7.024338637292749
WBGene00000816	10.593176870935325	11.01644827407866	10.910813754792773	10.014583972902376	10.298507191277794	10.404261410359119	10.605928679456698	10.240876840090976
WBGene00021934	12.887666732283607	12.745173234486991	12.807953077741756	12.38572516420829	12.75798459712496	13.025348346762952	13.317028513808417	13.069885384148035
WBGene00021933	11.106170237836496	11.326097553704116	11.265006891174393	10.585350485385646	10.495777749374566	10.614592205395537	10.88802249921607	10.590884754769661
WBGene00021932	9.390417906437706	9.200976831217426	8.953032516175305	9.046427694375305	9.199859417797855	9.194262135725053	9.233565029479474	9.038756732929043
WBGene00044462	3.4429555984912836	1.6155670223468892	2.2427032248802017	2.3498563981391016	2.195153253821736	2.0945207749336072	3.736224135488257	2.4219110015369
WBGene00016637	1.450295289375718	2.1795851096952052	1.754641783017644	1.436541317208071	2.241916828500175	2.775110090120208	2.629701469848845	2.1543427892725355
WBGene00003893	12.119010707522879	13.424632009320339	11.871283387649429	11.790909157100247	12.510937346550355	14.765712747447235	14.489421874719477	14.542214751664822
WBGene00016638	4.316820054852006	2.40661336979956	3.335290426992552	2.1854221407324	1.8483133624946588	2.041231685785441	2.3237610227110794	1.4250266356240262
WBGene00016639	2.0891594872519494	2.7899361222035277	2.616026642112386	3.4357703978939185	4.1847249220011244	4.755196980498283	2.2052045099037167	3.4149778946568707
WBGene00016797	5.512105818311966	6.394509443861899	5.740060751755424	6.896589068238796	6.303548854313394	6.752573149027491	6.394980086929085	5.825271050838617
WBGene00016796	7.850737259926196	6.9886056274570665	6.609486983915801	9.15051750552748	9.02279800194393	7.624666907239087	7.933956724100268	8.437950765570484
WBGene00022426	8.586730027338408	8.933397496483305	8.936870739981295	9.668347569463766	9.217950151920236	8.924320863836382	9.413851903305943	9.219563610333223
WBGene00022428	7.869538894995984	7.439348593351969	7.374477518047741	7.27220965882402	7.5998405275499765	7.338648900593982	7.443096956192848	7.163862829545183
WBGene00007020	8.081867546528544	8.584970110130483	9.039735705096502	8.40700050648524	8.458272764017126	8.393451219461959	8.24159587806971	8.262224952641464
WBGene00022427	11.56500400382219	11.330593031475933	11.423103028427045	11.313279199685054	11.150611348093955	11.078613585399568	10.680108146868324	10.849526565858323
WBGene00001104	6.527049999968916	7.624931126103048	7.786151548277192	0.9869986764732057	2.1853220444900154	1.2532395347214522	1.5730465668648006	1.7392882334990243
WBGene00023163	3.2465919037456734	2.729506668418371	3.367872312698263	0.4635406507864257	0.6882075803379777	0.5997964051386062	0.7771383783299652	2.371573036432769
WBGene00001103	5.412901646946748	5.956833668625097	5.78509553527064	0.9574940561395282	2.115333234639057	2.3632524392969563	3.406385675685006	3.654871899198256
WBGene00021123	8.009257851668874	6.873128601544285	7.273046307440356	9.168655926340579	7.561041188707183	7.647814389046291	8.64613965722517	9.191608937166809
WBGene00044463	4.27547676782388	4.609387748505724	3.1409466401807715	2.0645246125561068	3.946942066564734	6.349764665647358	7.950373943417526	7.519154345061566
WBGene00021121	4.383952869316271	4.7758063517700435	3.699638090144207	10.554879280099016	9.393922689381359	9.248919572288036	10.506693710292804	10.769056320225618
WBGene00009521	11.227118574383386	11.271649417183502	11.17990249639794	11.531225534161944	11.526577828953382	11.342879734479245	11.255633359413027	11.054765300016482
WBGene00044908	1.4317618076867111	3.07316187171288	3.6679715014506544	4.85174372842647	3.203543054104775	2.7035709478320813	3.7631691863677155	3.2678028741212697
WBGene00009522	6.225344547969522	4.366085196444706	5.302387666875118	7.241308371249204	7.2844830824271565	5.882311719128542	6.714046805538375	6.035812892868218
WBGene00009523	4.7374212192935365	4.669908457962817	5.69798371956092	7.730830029285427	7.723985690716242	6.399332133481124	6.906280042693042	5.710520520354763
WBGene00009518	1.873991690224877	3.4137767456243164	4.550032673458526	9.603171648290264	8.895057534101774	8.269165901520177	9.233209787929818	7.540717511075481
WBGene00009517	4.124598183368503	2.1726984164859813	3.850958072521763	2.5052757467547213	4.514405388064911	3.96126981117504	5.049294622959346	4.497594639539727
WBGene00009526	5.07547894329912	4.223653443498906	4.519230862005861	4.92610621879422	4.250989256263713	5.55653035346031	6.992514621676796	5.809089907586123
WBGene00009515	6.030141895737856	6.7899775981275114	7.093054661570315	8.885626966722068	8.811334330071974	8.51452588785961	8.61321569179816	8.134282924134624
WBGene00007476	8.081110035872815	8.337732070796516	7.77903655483578	9.968616903231904	9.668466499603866	9.336991234840774	9.285958223787091	8.929305405208137
WBGene00022425	11.738991898963404	11.344129588489512	11.538012855007247	12.963949365074473	13.039110620756718	11.996039216549194	11.43934512348937	11.748451436932204
WBGene00018776	12.373344894820102	12.112049358830644	12.187446986188304	12.290865517119139	12.121261708103331	11.680261373068316	11.594659565060846	11.536544432430679
WBGene00018778	12.703551504879519	13.022314199407845	12.947736696016896	11.49025575614508	11.77909413166033	11.426011433711277	11.798342812619381	11.299000396502223
WBGene00018777	8.95210843812238	8.978253088100379	8.464071669809643	9.44455978054747	9.783406758750168	9.350750798415012	9.512613215069042	9.473788483958334
