WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00001071,1142.5641635737697,-2.9672080828921743,0.9150692240824903,0,0.9999927258479442,1
WBGene00020647,1242.4377849796267,-0.5656099818800595,0.19324269788908907,0,0.9999999999999998,1
WBGene00003932,3069.494168272792,-1.6759202981461665,0.3260920124795881,0,0.9999999999999999,1
WBGene00020651,288.4624990651643,0.676481300885057,0.5346354469982245,0,0.7274504274132552,1
WBGene00020650,15.937336378055507,-0.8412798655076997,0.7827031391674154,0,0.990675217559456,1
WBGene00020649,725.2966356131666,2.533069651789955,0.5027528395627777,3.0493505578669615,0.0011466835029563752,0.010383374076500107
WBGene00206487,670.6237130876573,1.1702412147781636,0.3641558339924778,0.46749550298754833,0.3200727043768656,1
WBGene00045177,72.46305736413481,4.356352433669947,1.5092264596020122,2.223889206497896,0.013077949722566764,0.09806706076653465
WBGene00020648,428.5302658609516,1.6212685760561143,0.6232781746769074,0.9967757596809245,0.15943668342593895,0.9251414342747937
WBGene00019298,9054.801058327388,7.283376491076171,0.5064119997525112,12.407637445690314,1.187797363684845e-35,1.4212843883177516e-33
WBGene00019300,494.72154228765015,0.3985776283370186,0.6115020391173921,0,0.8373233613247189,1
WBGene00019299,56.62265179378277,-0.5521384471949196,0.6999831786796658,0,0.9867019077157235,1
WBGene00001099,3914.8547205648656,8.611841770733017,0.4523594530587244,16.826976244806943,7.740437722937799e-64,6.174657749269238e-61
WBGene00017578,344.30134923668993,2.807288022231796,0.51236559559903,3.527340707017639,2.0987812442960487e-4,0.0021295447246788258
WBGene00000675,152.9887928151636,-0.8592536931064186,1.1171416476613716,0,0.9519732932907848,1
WBGene00017577,98.70832520803734,-0.010986740457551322,1.344472813589921,0,0.7739617638969193,1
WBGene00017574,543.0962318468071,5.501769169753032,0.43633387644776667,10.317257982355944,2.9440353980157955e-25,1.6439493662520202e-23
WBGene00017576,696.3866731517486,-1.1482786299109264,0.6061800817482119,0,0.9998029183020426,1
WBGene00022048,25176.491205445134,-0.8849388439218798,0.3017943160926357,0,0.9999999997891456,1
WBGene00004981,2026.65729022506,1.5396357585594513,0.22446835162666517,2.4040616623628583,0.008107019048798866,0.06369344082102134
WBGene00020295,204.98574431053856,-0.7657835503110151,0.31909944628432485,0,0.9999999843179654,1
WBGene00004493,35452.15956400652,1.5227391182870882,0.20517170605634832,2.54781289454952,0.005420029677364459,0.043969170535210364
WBGene00044789,1524.7446107275896,0.12873878823898144,0.2580858108605481,0,0.9996320714030182,1
WBGene00020300,310.6418480059715,-0.6982945127359265,0.2542691182522971,0,0.9999999999879812,1
WBGene00001338,835.3503262015042,-0.4519739317192741,0.21648598970623037,0,0.9999999999900674,1
WBGene00020298,1556.0210191928932,-0.37989944427586725,0.16232578152328953,0,1,1
WBGene00045249,181.5357745396609,-0.44665236745286363,0.40710630380681084,0,0.9998099296088184,1
WBGene00020297,30307.283069279016,0.6888013940376675,0.3780175234629103,0,0.7948138307540664,1
WBGene00020296,1268.3488430725677,0.49761934772735855,0.24457295386915556,0,0.9800176552287067,1
WBGene00001666,136.7128872853621,-0.3517701269267905,0.3888185852051063,0,0.9997461009544722,1
WBGene00002187,2496.890278079863,1.2774745052977523,0.2213169556656759,1.253742644630033,0.10496778117085236,0.6469537417859157
WBGene00020299,274.85562249498133,-0.4326839699402346,0.20956033218555412,0,0.9999999999959458,1
WBGene00001332,789.5079253259473,-0.7790638008350587,0.20681327059541138,0,1,1
WBGene00000913,1877.5768924343533,-0.996235054145884,0.22998857659282773,0,1,1
WBGene00022046,7379.396697297392,0.7858546627698323,0.36033311223854164,0,0.7238436748140213,1
WBGene00022047,453.9372597512728,5.841519486226174,0.49891744211594274,9.704049362742182,1.4488239503455717e-22,6.89508489096279e-21
WBGene00002041,1825.0820605690396,5.662862147822867,0.5364461550929093,8.692134529355117,1.778462697895344e-18,6.407055293579096e-17
WBGene00022045,656.205660082475,0.44341113011269845,0.2998389347981916,0,0.9682940859410789,1
WBGene00022044,1016.7881738705667,0.3462752046229006,0.22430993829440718,0,0.9982180311324673,1
WBGene00019772,736.8080128675939,-0.35125309500319385,0.6162734481100345,0,0.9858325925554103,1
WBGene00019773,9.103204756101876,1.6458954008441586,1.1177722732609527,0.5778416733847265,0.28168550847599666,1
WBGene00019774,243.62553856718012,-1.3604756352426621,0.7293755783060133,0,0.9993945423455577,1
WBGene00021011,324.0299905722209,-2.882036998109825,0.6164637813448254,0,0.9999999998485304,1
WBGene00021012,1834.375244613804,-1.0787571163995262,0.4510736296143173,0,0.999997971738562,1
WBGene00000213,56.24727150355874,-1.5322369161320557,0.9275348122583306,0,0.996833976267707,1
WBGene00001625,56.02831202973582,-3.1502323770838743,0.893193897934334,0,0.9999983119927944,1
WBGene00018924,33.8211475791754,1.8169898525145762,1.0436877875160981,0.7827914269831147,0.21687480136581022,1
WBGene00001165,848.7244514597094,-0.5575346934648816,0.3907458556919772,0,0.9999664096075117,1
WBGene00197815,9.370399912162256,0.5377479758890487,1.4885600987842933,0,0.621923440357391,1
WBGene00018925,791.878891604897,0.5609394515039052,0.21655351036114245,0,0.978693948235483,1
WBGene00001579,2995.674089251494,-0.5124567211352746,0.19400565227367755,0,0.9999999999999968,1
WBGene00018926,33.886685443712075,-0.731265521268004,0.6989491195798812,0,0.9933745697449103,1
WBGene00015996,54.352248043046714,-2.8067366386957757,1.7270748518059162,0,0.9862431953191179,1
WBGene00044457,224.38640755928068,6.889759913265604,1.2724060167433568,4.628836893069772,1.8386262589340351e-6,2.3802679358317587e-5
WBGene00002140,284.65960334530405,-0.872661960655964,0.6647821136041522,0,0.9975759416198683,1
WBGene00015993,1126.7374681703325,-2.088543017448035,0.9821495474854515,0,0.999168648305463,1
WBGene00015497,80.29854332495404,-1.341235683831295,0.47511080438893843,0,0.9999995841279267,1
WBGene00019665,173.61479874766835,1.283517930702194,0.7727503973511668,0.3668945776980983,0.3568488281065166,1
WBGene00019658,262.2090019882812,1.0357708899141822,0.34222520558960734,0.10452441646591705,0.4583765964327643,1
WBGene00004427,57183.26761774383,1.8026052546666813,0.23611826982257902,3.399166253715838,3.379580812327682e-4,0.003336166044084463
WBGene00019664,2589.7391168230693,0.2626950464394151,0.24439745624455383,0,0.998722824143882,1
WBGene00019663,1048.8418418105746,-2.2931691230006033,0.5041642763498047,0,0.9999999999675377,1
WBGene00044723,74.96342805761103,11.25471569237232,1.2790398392207665,8.017510774816705,5.39548104344283e-16,1.6082757729493646e-14
WBGene00019659,46.16495626060918,6.4355518501535345,1.5468346864989564,3.513983683968288,2.20719963329911e-4,0.0022327903536851867
WBGene00019660,446.0618515273923,7.526243456971167,0.8158321309568412,7.999493044380248,6.246625353795106e-16,1.8520967774650553e-14
WBGene00044458,17.140778637688378,2.454954614610248,1.0081966322264535,1.4431258428201603,0.07449251232082356,0.47684316637311286
WBGene00019661,196.01379651412117,2.208417613660719,0.6079668656596664,1.9876372906433666,0.023425909481594624,0.16579249498761012
WBGene00018256,961.4079919308848,0.6112835758936066,0.5734626969934137,0,0.7510636865600605,1
WBGene00021950,501.73492738559645,0.743359131801062,0.5742554505596719,0,0.6725302076236704,1
WBGene00044460,19.718764424510564,-0.025431587732379274,0.6026816570907825,0,0.9555705664237794,1
WBGene00044459,263.2291284650742,-0.2699664690606173,0.4775133516727794,0,0.9960876429279586,1
WBGene00219763,9.154846928794386,-0.18575298710723406,1.355870849704108,0,0.8090858079709854,1
WBGene00021948,1153.2038121084195,-1.7371569297350469,0.4361727507048466,0,0.9999999998256277,1
WBGene00001788,139.32894410386507,1.2669273189753643,0.7405545311456285,0.3604424897143375,0.35925812836766163,1
WBGene00000677,8972.735449135302,-2.5134105451641506,0.62260065810451,0,0.9999999916502317,1
WBGene00018928,515.3806798683374,-1.980431961671415,0.4361685712899241,0,0.9999999999958483,1
WBGene00018932,944.5229415043021,0.03572877872374485,0.20176366511648752,0,0.9999991200798661,1
WBGene00018931,708.3110678770813,6.780390531280536,0.5250481710021133,11.00925753202418,1.724168522493246e-28,1.2837009372803048e-26
WBGene00004824,1060.430986435762,-0.5343729491304076,0.2674842049981794,0,0.9999999951619929,1
WBGene00018930,37.43762241653679,-0.01629992943040985,0.6288649035786195,0,0.9469621676470527,1
WBGene00018935,889.7770906527119,-0.5882748280395702,0.18212805983779376,0,1,1
WBGene00018934,1760.1534712505113,0.6805714347055019,0.23012825859018513,0,0.9174384520689337,1
WBGene00001154,1053.148562635234,-0.6591581653142802,0.23858210212084652,0,0.9999999999982278,1
WBGene00021935,1004.3162757483007,0.22410562813800378,0.13681689902815172,0,0.9999999929034176,1
WBGene00185088,219.31137447569543,-0.7800053758366877,0.34796584893016314,0,0.9999998435113514,1
WBGene00021936,1243.2797046400801,-0.6709549869698724,0.27177800432244104,0,0.99999999960825,1
WBGene00021942,145.15234082761347,-1.14803682547689,0.4150852092842748,0,0.9999998860016653,1
WBGene00044742,116.88234761377024,-2.4194622286376575,0.37254049286607527,0,1,1
WBGene00021943,634.8521512798949,-0.2761584751703553,0.2689533835098644,0,0.9999989569831651,1
WBGene00021941,161.34420646099989,-1.685831029488244,0.6663450505278525,0,0.9999721934476522,1
WBGene00021945,1172.4982098262296,-1.7647356757408468,0.29935361995914417,0,1,1
WBGene00044757,90.93672360037826,4.122955855901455,0.6495505588948141,4.807871863300444,7.627274299651266e-7,1.031251808456481e-5
WBGene00021939,769.509724764413,0.9176678261310959,0.7715756456284011,0,0.542489106245644,1
WBGene00021938,1637.3953239139375,0.06518847356380354,0.1770083242813678,0,0.9999999358201811,1
WBGene00007007,4332.694745188364,0.9594187997531182,0.30970804620947867,0,0.5521244101795397,1
WBGene00045299,10.552229725111484,-2.3495011547115703,0.6519066280249619,0,0.9999998611666105,1
WBGene00016646,64.77012706255103,2.8181147937806927,0.7338197729690774,2.4776039850009695,0.006613393031958867,0.05290714425567094
WBGene00045298,11.100079420363233,-1.6044181898510343,0.7764836378391113,0,0.999601908811809,1
WBGene00019073,9.614680401055006,2.415729806848479,0.9356613260305267,1.5130793241766303,0.06512975540711431,0.4215817861591882
WBGene00271786,30.51529285420657,-1.4203475648526565,0.7157758913169102,0,0.9996394547222597,1
WBGene00019070,43.06572034346605,-1.5349261095475097,0.6530662389140465,0,0.99994810910376275,1
WBGene00019069,176.07507526920986,-0.7529490691097452,0.6427081527278213,0,0.9968086240125503,1
WBGene00019067,130.32000442308254,-1.2090341543315795,0.806991965712724,0,0.9969033535355734,1
WBGene00019068,528.5527140111056,4.019522421649258,0.6379561913274435,4.733118766927099,1.1054801453206032e-6,1.469762174159583e-5
WBGene00004047,4404.33808918537,-0.12405627411650913,0.25517840187597685,0,0.9999947103675751,1
WBGene00043705,114.9540837199105,-1.295958421862681,0.4612364780567521,0,0.9999996785004567,1
WBGene00002278,932.107467114528,-0.6377203348442152,0.24312818883485302,0,0.9999999999918617,1
WBGene00021923,397.47214724753263,0.29880537808798086,0.24078893678822422,0,0.9982047983149948,1
WBGene00021925,393.15543400004344,0.06406593642691912,0.27712546570283375,0,0.9996339856674074,1
WBGene00021926,1057.172867355307,-0.48817695294702307,0.16336355083012088,0,1,1
WBGene00021922,1585.439397852001,-0.5794353554770292,0.19530986791276506,0,0.9999999999999997,1
WBGene00021921,3062.750907485437,-1.1575401494971673,0.34411423604791347,0,0.9999999998192868,1
WBGene00021927,625.8614880446959,1.4883226774797256,0.32899786181092533,1.4842731037576287,0.06886824134033076,0.443041773783879
WBGene00021928,197.30183215555115,2.0945915077427575,0.5094625174053248,2.1485221588380528,0.0158361490038099,0.11619603659385781
WBGene00005903,9.13159744761214,-2.4387254981289392,1.4654837678018833,0,0.9905241088477559,1
WBGene00219399,54.48311212381773,-0.8885290831851665,0.5845539729686705,0,0.9993826016456546,1
WBGene00021929,1964.518046616914,-0.6923430958664955,0.19139916709725896,0,1,1
WBGene00021930,3279.013530592252,0.28862942311368445,0.24228498879846444,0,0.9983381116054452,1
WBGene00021920,1157.854760478155,0.5139237349239167,0.18938852666694175,0,0.9948642985207946,1
WBGene00021931,329.3678650120526,-0.35731985589233173,0.854501048068709,0,0.9439060597806089,1
WBGene00000816,1720.1547240013158,-0.21417904777141167,0.19681779064745644,0,0.9999999996564953,1
WBGene00021934,8632.838197177809,0.006902054806661589,0.24257942566162002,0,0.999978791901931,1
WBGene00021933,1754.6610715274815,-0.11360855287519868,0.1952680791346069,0,0.9999999941132128,1
WBGene00021932,536.3689175397064,0.4630748624974402,0.20347490349466904,0,0.9958397299099453,1
WBGene00044462,12.854901441021584,-1.6013477221270742,0.9090930702479826,0,0.9978916308089076,1
WBGene00016637,10.371666094659798,-2.0805010568278473,0.9862785138008928,0,0.9991059999268065,1
WBGene00003893,32256.228943200196,-2.3370465272287198,0.48381279019310797,0,0.9999999999973517,1
WBGene00016638,11.238819735777724,-0.08722988128476429,1.4153321635623914,0,0.778809877256984,1
WBGene00016639,17.163825819710443,-2.1411953854327983,0.9652152370530617,0,0.9994318369675945,1
WBGene00016797,68.71836251903312,3.8962796493174956,0.7582518977678234,3.8196800533486246,6.68124441607029e-5,7.248977102202687e-4
WBGene00016796,424.3987538174267,-0.8598530128480405,0.41703886067911156,0,0.9999958955796805,1
WBGene00022426,686.5384662900263,-1.1562279062695158,0.2932476644465527,0,0.9999999999999031,1
WBGene00022428,221.76775789867358,-0.9532842628749173,0.24575076372201451,0,0.999999999999999,1
WBGene00007020,418.1386634645802,-0.7870135849593184,0.2512190129756273,0,0.9999999999994338,1
WBGene00022427,2396.7638262487835,-0.08444813219542795,0.22416208155537576,0,0.9999993435323575,1
WBGene00001104,628.6120758669712,-1.797265564149809,1.1809207622832358,0,0.9910750160257119,1
WBGene00023163,21.537287259783277,-2.25073414690587,1.0539817694481834,0,0.9989796401202738,1
WBGene00001103,138.80716584579767,-1.9229106171710137,0.8283698450290804,0,0.9997910462879102,1
WBGene00021123,205.48630614528287,2.7625704815644316,0.5495599368668576,3.2072397628058016,6.700762539147705e-4,0.00632757463674196
WBGene00044463,142.06971944499543,-0.4051261505045029,0.67492259093696,0,0.9813245230453984,1
WBGene00021121,492.56251904391576,-1.1167506319222562,0.6915975785965421,0,0.9988957811598816,1
WBGene00009521,2550.243197125243,-0.5388670348630145,0.17312118876850208,0,1,1
WBGene00044908,16.432678723281242,-2.789576764487362,1.1288996032064411,0,0.9996058586991841,1
WBGene00009522,49.85133179819735,4.72956161989919,1.0363561811477788,3.598725696573401,1.5989012995583273e-4,0.0016462688733989612
WBGene00009523,58.819900906319766,3.5469857733776577,0.7365441432078644,3.4580218943630348,2.7207858004116357e-4,0.002722736184497952
WBGene00009518,190.274345334936,0.7968586912524241,0.802394547424263,0,0.5999311335695273,1
WBGene00009517,13.961766492333608,4.844749574650144,1.3949838759189108,2.7561247416695127,0.002924534278021358,0.02475583538424143
WBGene00009526,44.82710831423916,3.532588284371647,0.9194941320183074,2.754327837647606,0.0029406411639038986,0.02484634333143772
WBGene00009515,223.7793732760378,6.0198734325846806,0.6972103047716511,7.199941535902541,3.0119191342515415e-13,7.365791144084938e-12
WBGene00007476,597.0004640502548,-0.3745552633120555,0.21863521151211215,0,0.9999999998381498,1
WBGene00022425,3096.405831515123,0.935828377296264,0.16818088545846513,0,0.6486072764799556,1
WBGene00018776,4671.073431142713,-0.8331697050919531,0.27098933287706817,0,0.9999999999933221,1
WBGene00018778,7273.925464154515,-1.521022324008224,0.3031381474559544,0,1,1
WBGene00018777,788.9223659549082,-1.2154106501585211,0.20270243254101916,0,1,1
WBGene00023291,27.18816554144552,-0.9146502543767954,0.5786933123523554,0,0.9995311397572536,1
WBGene00004338,1029.6074819620771,-1.0517225454512955,0.23641834105035284,0,1,1
WBGene00000678,1498.1238824726129,-2.503168826821849,0.9496612164204886,0,0.9998873701619492,1
WBGene00000679,41.2279034222106,-2.234288961094937,0.9211132819240677,0,0.9997770249031057,1
WBGene00022423,1243.3769719236384,2.1398030851619856,0.49224273608592894,2.3155305332185026,0.010291957784568043,0.07905129610595317
WBGene00022314,114.41029613542737,0.5039356494904255,0.6175678436602444,0,0.789086268696239,1
WBGene00022309,434.33765939708076,0.2030412998186765,0.33627404727939836,0,0.9911051853370751,1
WBGene00022310,2830.682758701984,-1.0103002296232553,0.20749230041174274,0,1,1
WBGene00002180,334.65290625221576,-0.4618819095504112,0.22928996561845086,0,0.99999999990893,1
WBGene00022311,33.822465778742334,-2.7922719409763146,1.0291061130028807,0,0.9998856556227096,1
WBGene00022312,38.37827674527788,-2.7086541638604076,0.7030508512958739,0,0.9999999336533143,1
WBGene00235266,47.53732402882986,-1.874829489171994,0.7260334744592758,0,0.9999624682173405,1
WBGene00235267,197.04420982278117,-2.1118815538485762,0.7202620592356664,0,0.9999922156744332,1
WBGene00000546,46.48680171093335,-1.8450545874233517,0.9633610327598929,0,0.9984278096031287,1
WBGene00000547,2126.374519410423,-0.6672142971803062,0.26427293496726595,0,0.9999999998592906,1
WBGene00022307,2099.154277516204,4.3081065844805115,0.39963419958374513,8.277836551341705,6.271661618019539e-17,2.0204399120204485e-15
WBGene00000680,24.45405179945296,-0.4012115980679797,1.2379210563411793,0,0.8711632473835048,1
WBGene00022313,279.9556910424549,-2.4326405259629644,0.4895169464152925,0,0.9999999999988278,1
WBGene00044464,30.33366109373992,-3.8316171607888885,1.5996654483860457,0,0.9987377625309454,1
WBGene00003806,2129.471300986902,-0.6388178577589201,0.156178586962028,0,1,1
WBGene00022306,3778.084571945667,-0.04587257859348074,0.1306120805534137,0,0.9999999999999994,1
WBGene00019368,300.6947261737664,-0.3135664721380546,0.7850385362906506,0,0.9528610474042053,1
WBGene00044719,17.00546575211672,-2.182768445553988,1.3983553503858959,0,0.9885793847705239,1
WBGene00019367,26.699495528442423,-2.02810788467848,0.9313924535264475,0,0.9994253285524622,1
WBGene00019370,90.98158080333596,-0.7666942928154851,0.6676982268294426,0,0.9959268741733015,1
WBGene00016427,263.5490149489929,-0.6787233479385428,0.30767336321420663,0,0.999999975676594,1
WBGene00000681,15734.62617580901,-2.4343423657662955,0.7547080483764643,0,0.9999973248017832,1
WBGene00044073,474.4655185554306,3.081282951175722,0.7618463098166244,2.731893459819586,0.0031485750257822212,0.026491676962282155
WBGene00016425,510.2258534850148,3.8969850792924414,0.7056342529908644,4.105505177807671,2.017161233392019e-5,2.3482616387618553e-4
WBGene00016424,530.5246057477517,4.123176178087516,0.9261062659199563,3.3723734446230966,3.726166323443492e-4,0.0036482021186630843
WBGene00021520,273.3661730375797,4.8503665263244535,0.6965103337718829,5.528082412608545,1.6187498444294703e-8,2.6074324417194695e-7
WBGene00021519,190.64370143913024,4.603156283794845,0.7250203682960437,4.969731115641689,3.3522905941737595e-7,4.723092685752634e-6
WBGene00021518,1290.7055550035209,3.0216663131006247,0.6724599990589103,3.0063740831125902,0.001321917628609429,0.011797956374248884
WBGene00021517,44.37778590547783,3.210272480506367,0.9397732742630209,2.3519209803446297,0.009338371040195957,0.07239074116860837
WBGene00003794,3343.8394926873943,-0.4241046083136417,0.2303966419277561,0,0.9999999996817169,1
WBGene00021516,152.64508276472955,1.9224875341211738,0.5798159634813586,1.591000579877674,0.05580472263327139,0.36718017028773065
WBGene00000416,915.0763920435594,-0.6786083399341614,0.2301531407127429,0,0.9999999999998489,1
WBGene00021515,331.9724276613191,-0.9600614438270632,0.29552812023938957,0,0.9999999999834867,1
WBGene00021514,2324.874271562138,0.03267264425706708,0.2149644803499246,0,0.9999966013745666,1
WBGene00001105,804.1197270615033,-2.706672273128569,0.5351040256948693,0,0.9999999999978509,1
WBGene00003712,497.3068485012783,0.37895127814970786,0.22015157880411038,0,0.9976063277507554,1
WBGene00021521,20.16487044582247,1.7710632906012223,1.0400679885655304,0.7413585449011642,0.22923803643856944,1
WBGene00003682,138.98861451235334,3.280652237772082,0.3614985537759931,6.308883435216494,1.4052784354238717e-10,2.772817944666749e-9
WBGene00003677,416.73460767096606,-0.03524009374835179,0.4057370451398034,0,0.9946370605325273,1
WBGene00045255,314.116705287869,0.15219767379926802,0.3243066272813543,0,0.9955281643455982,1
WBGene00021525,396.674641263719,-2.6015988509984505,0.6546555528882679,0,0.9999999811731674,1
WBGene00021513,262.89202027173474,-1.4319903701370778,0.672290326442184,0,0.9998512518419332,1
WBGene00021522,1300.684074652803,-0.08297336050621056,0.25832007392840173,0,0.9999861972437165,1
WBGene00004497,11485.097802449336,1.411068677675942,0.3140688080497465,1.3088491029355305,0.09529273508652539,0.593657083737253
WBGene00021512,694.203873116353,0.09386468121965845,0.2808301791895537,0,0.9993737152657114,1
WBGene00021511,30.956689373345025,-5.75426668745613,1.4546668222412868,0,0.9999982844885795,1
WBGene00021524,49.25158211667319,-2.5553114976848925,0.7684664847569349,0,0.9999981405309127,1
WBGene00044618,80.3261083292534,-1.3090316079120192,0.800679081866615,0,0.9980357181872122,1
WBGene00019538,247.62718142442702,-1.7113107804411338,0.6875105587658666,0,0.9999598769993491,1
WBGene00003947,3572.757099504837,-0.6011348226954937,0.1438643241970897,0,1,1
WBGene00019537,8366.534562945491,-0.030656954949541973,0.4927205404372588,0,0.9817703534027347,1
WBGene00019536,222.26828325346273,-1.8526279590029626,0.5086397459462071,0,0.9999999897865647,1
WBGene00019540,7288.830272877249,-0.33154642733713813,0.8927479899979786,0,0.9320867451633156,1
WBGene00195004,146.60879220580142,-2.4215552976932297,1.100289581566232,0,0.999063568921986,1
WBGene00021507,3212.7822696904523,-0.06262522247269729,0.25675046976245436,0,0.9999825396068392,1
WBGene00021508,705.9414053802677,-0.3105856308995472,0.19891541000047996,0,0.999999999977809,1
WBGene00021506,4615.14529449343,0.18332527884516667,0.16489859291154052,0,0.9999996338345846,1
WBGene00021509,1131.4907002391242,-1.4381271170844745,0.43650737021456604,0,0.9999999883508952,1
WBGene00021505,400.6487893912678,-0.8795215630818065,0.4659026215910337,0,0.9999725999734098,1
WBGene00000682,11.25790728092179,-2.3460343900088487,1.7599575051630232,0,0.9713622077813975,1
WBGene00021504,38.24693115461997,-2.636389303916916,1.11852846258526,0,0.999425097027914,1
WBGene00021510,683.0556933009066,-0.1153060982642223,0.3514539212498241,0,0.999246692458234,1
WBGene00021410,124.77730900698995,-0.12047828607574476,0.43210233974538587,0,0.9952440431639878,1
WBGene00004913,320.76968238086215,-1.4011557937587036,0.5821952191412068,0,0.9999814079193907,1
WBGene00000683,1777.6665366074362,-2.216387187100333,0.8044179146150464,0,0.9999681143781044,1
WBGene00000553,742.9977308934149,-1.8568463768292196,0.5939989351364093,0,0.9999992435126629,1
WBGene00019462,194.4682641478525,1.616000310259053,0.31206179753614977,1.9739689866642343,0.02419263474475452,0.17071399209946406
WBGene00001173,13739.006827782257,0.6546264486413728,0.270874118411778,0,0.8988512919013412,1
WBGene00001186,1967.639455115204,-1.9176067160531178,0.4295777792827913,0,0.9999999999944629,1
WBGene00001253,649.5286838114243,-1.8221359147967628,0.5188722284082976,0,0.9999999732068353,1
WBGene00018681,2200.540198166661,-0.1085035338895275,0.23738852716028847,0,0.9999984908825894,1
WBGene00018680,227.74316880887704,-0.1600459206006792,0.20371641476789332,0,0.9999999938102381,1
WBGene00018679,711.921467381229,-0.44593425317255625,0.281261702794773,0,0.9999998632767815,1
WBGene00138717,1071.2421198530453,-0.24582409282101203,0.17761803849270197,0,0.9999999999988425,1
WBGene00018678,651.9888424615897,-0.7003170168824736,0.23085670919281476,0,0.9999999999999116,1
WBGene00006738,533.8094484265653,0.03848920836970004,0.30395190884611956,0,0.9992202163378148,1
WBGene00021655,764.8315767611165,0.11540205465556598,0.22506693884423673,0,0.9999575936336762,1
WBGene00044466,176.78209787012327,0.3863619343979841,0.27291057146299613,0,0.9877276794108204,1
WBGene00022298,38.89949036971843,-1.8391315183613126,0.4932724618495944,0,0.9999999956859912,1
WBGene00022297,1778.8027436619886,0.13588088527847914,0.24614343647215808,0,0.9997764789093359,1
WBGene00022302,93.5474875485263,-1.1615944995037446,0.9166997587001845,0,0.9908135981044319,1
WBGene00022300,876.571456603705,-0.8833994937977167,0.2813824485391668,0,0.9999999999890963,1
WBGene00022296,2831.2696532139835,-1.0869598628454562,0.3839220258693431,0,0.9999999727389884,1
WBGene00022301,3032.249606557343,-0.440104733237576,0.1829903726935799,0,0.9999999999999982,1
WBGene00022303,30.220734295175337,-3.676035416011322,1.2613686633552055,0,0.999895182043332,1
WBGene00022295,70.93799030785657,-1.6005206383153074,0.5276362750632637,0,0.9999995859454689,1
